,appid,name,release_date,english,developer,publisher,platforms,required_age,categories,genres,steamspy_tags,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,price_range
2068,515180,Bus Simulator 18,2018-06-13,1,stillalive studios,astragon Entertainment,windows,0,Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support,Simulation,Simulation;Driving;Multiplayer,23,1585,698,0,0,100000-200000,26.99,na
2069,515890,Marty Thinks 4D,2017-09-27,1,Jonathan Stoffer,KittySoft Studios LLC,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards,Indie,Indie,91,6,0,0,0,0-20000,3.99,na
2070,515980,The Horus Heresy: Battle of Tallarn - Iron Edition,2017-02-08,1,HexWar Games,HexWar Games,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Strategy,Strategy;Warhammer 40K;Games Workshop,16,28,31,0,0,0-20000,6.99,na
2071,516870,Isomorph,2016-09-02,1,Buce Studios LLC,Buce Studios LLC,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie,Indie;Puzzle,11,2,1,0,0,0-20000,6.99,na
2072,517130,Soundboxing,2016-09-29,1,Maxint LLC,Maxint LLC,windows,0,Single-player,Indie,Indie;VR;Rhythm,0,457,57,0,0,0-20000,12.39,na
2073,517220,Balls! Virtual Reality Cricket,2018-02-07,1,Karl Binder;David Nestoruk,stickee,windows,0,Single-player,Sports,Sports;VR,0,17,4,0,0,0-20000,6.99,na
2074,517230,Spinning Maze,2016-10-17,1,"Beijing Xinrun Technology Co.,Ltd","Beijing Xinrun Technology Co.,Ltd",windows;mac,0,Single-player;Steam Achievements;Steam Workshop;Partial Controller Support;Steam Cloud,Casual,Casual;Puzzle,29,14,1,0,0,0-20000,6.99,na
2075,517680,A dead world's dream,2016-09-20,1,JoqLePecheur,JoqLePecheur,windows,0,Single-player;Steam Achievements,Adventure,Adventure;Platformer;Exploration,16,23,8,0,0,0-20000,0.0,na
2076,517710,Redout: Enhanced Edition,2016-09-02,1,34BigThings srl,34BigThings srl,windows,0,Single-player;Multi-player;Online Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Racing,Racing;Futuristic;Fast-Paced,34,2546,369,216,397,200000-500000,29.99,na
2077,517910,Sisyphus Reborn,2016-09-05,1,Myshkin Entertainment,Myshkin Entertainment,windows;linux,0,Single-player;Steam Achievements,Adventure,Adventure;Free to Play;Atmospheric,7,706,45,0,0,20000-50000,0.0,na
2078,518740,Why is the Princess in a Magic Forest?!,2016-11-10,1,Fat Walrus Games,Fat Walrus Games,windows,0,Single-player;Steam Achievements,Indie,Indie,23,1,0,0,0,0-20000,5.59,na
2079,519030,Don't Let Go!,2016-09-13,1,Skydome Studios,Skydome Studios,windows,0,Single-player,Indie,Indie;VR,0,32,16,98,98,0-20000,1.99,na
2080,520270,Thrills & Chills - Roller Coasters,2016-09-20,1,VRisch,Black Cell,windows,0,Single-player,Simulation,Simulation;Singleplayer;VR,0,37,21,0,0,0-20000,1.99,na
2081,520440,GUILTY GEAR Xrd -REVELATOR-,2016-12-14,1,Arc System Works,Arc System Works,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action,Fighting;Anime;2D Fighter,42,2163,151,1474,2078,50000-100000,22.99,na
2082,520610,Drive on Moscow,2016-10-27,1,Shenandoah Studio,Slitherine Ltd.,windows,0,Single-player;Multi-player,Strategy,Strategy;World War II;Turn-Based,31,36,7,0,0,0-20000,6.99,na
2083,521140,King Machine,2016-11-02,1,FastRam Design,FastRam Design,windows,0,Single-player;Steam Achievements;Steam Cloud,Indie,Indie,26,1,2,0,0,0-20000,10.99,na
2084,521210,Timore 5,2016-08-25,1,Vidas Salavejus,Vidas Salavejus,windows,0,Single-player;Steam Trading Cards,Indie,Indie;Horror,0,53,12,0,0,0-20000,5.59,na
2085,521430,Super Switch,2016-08-25,1,David Mulder,David Mulder,windows,0,Single-player;Partial Controller Support,Indie,Indie;Platformer,0,23,5,0,0,0-20000,1.59,na
2086,521450,Hunted: One Step Too Far,2016-09-02,1,DK Productions,DK Productions,windows,0,Single-player,Indie,Indie;Survival;Horror,0,31,18,0,0,0-20000,3.99,na
2087,521580,Where are my Internets?,2016-12-16,1,Lokator Studio,DNVA,windows;mac;linux,0,Single-player;Local Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Indie,Indie;Board Game;RPGMaker,45,47,17,271,271,50000-100000,1.99,na
2088,521650,Genghis Khan / 蒼き狼と白き牝鹿・ジンギスカン,2017-01-24,0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,0,Single-player;Steam Cloud,Strategy,Strategy,0,4,2,0,0,0-20000,9.99,na
2089,521660,NOBUNAGA’S AMBITION: Zenkokuban / 信長の野望･全国版,2017-01-24,0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,0,Single-player;Steam Cloud,Strategy,Strategy,0,3,2,0,0,0-20000,9.99,na
2090,521670,Romance of the Three Kingdoms / 三國志,2016-12-13,0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,0,Single-player;Steam Cloud,Strategy,Strategy,0,6,2,0,0,0-20000,9.99,na
2091,521680,Bandit Kings of Ancient China / 水滸伝・天命の誓い,2017-02-21,0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,0,Single-player;Steam Cloud,Strategy,Strategy,0,7,2,0,0,0-20000,9.99,na
2092,521690,Romance of the Three Kingdoms Ⅱ / 三國志Ⅱ,2017-01-24,0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,0,Single-player;Steam Cloud,Strategy,Strategy,0,8,0,0,0,0-20000,9.99,na
2093,521700,NOBUNAGA’S AMBITION: Sengoku Gunyuuden / 信長の野望・戦国群雄伝,2017-02-21,0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,0,Single-player;Steam Cloud,Strategy,Strategy,0,0,4,0,0,0-20000,14.99,na
2094,521710,Romance of the Three Kingdoms Ⅲ / 三國志Ⅲ,2017-02-21,0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,0,Single-player;Steam Cloud,Strategy,Strategy,0,4,6,0,0,0-20000,14.99,na
2095,521720,Uncharted Waters / 大航海時代,2017-04-18,0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,0,Single-player;Steam Cloud,RPG,RPG;Trading,0,19,2,0,0,0-20000,9.99,na
2096,521730,Romance of the Three Kingdoms Ⅳ with Power Up Kit / 三國志Ⅳ with パワーアップキット,2017-03-21,0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,0,Single-player;Steam Cloud,Strategy,Strategy,0,7,6,0,0,0-20000,14.99,na
2097,521740,NOBUNAGA'S AMBITION: Bushou Fuunroku / 信長の野望･武将風雲録,2017-03-21,0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,0,Single-player;Steam Cloud,Strategy,Strategy,0,3,1,0,0,0-20000,14.99,na
2098,521750,Romance of the Three Kingdoms Ⅴ with Power Up Kit / 三國志Ⅴ with パワーアップキット,2017-04-18,0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,0,Single-player;Steam Cloud,Strategy,Strategy,0,23,6,0,0,0-20000,14.99,na
2099,521760,Taikou Risshiden / 太閤立志伝,2017-04-18,0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,0,Single-player;Steam Cloud,RPG,RPG,0,23,3,0,0,0-20000,9.99,na
2100,521790,Ancient Frontier,2017-09-21,1,"Fair Weather Studios, LLC","Fair Weather Studios, LLC",windows,0,Single-player;Steam Achievements;Steam Trading Cards,Strategy,Strategy;Turn-Based Strategy;Sci-fi,87,62,21,0,0,0-20000,18.99,na
2101,522200,Loading Human: Chapter 1,2016-10-14,1,Untold Games,Maximum Games,windows,0,Single-player;Full controller support,Adventure,Adventure;VR,16,11,23,0,0,20000-50000,29.99,na
2102,522250,Quick Draw,2017-01-10,1,Playing With Matches,Playing With Matches,windows,0,Single-player;Online Multi-Player;Steam Achievements,Action,Action;VR,6,22,12,0,0,0-20000,6.99,na
2103,522590,Near Midnight,2016-10-13,1,Indie Dynamics,Indie Dynamics,windows,0,Single-player,Indie,Indie;Horror,0,19,26,0,0,0-20000,0.79,na
2104,522690,In Fear I Trust,2016-09-22,1,Black Wing Foundation,1C Entertainment,windows,0,Single-player,Adventure,Adventure;Puzzle;Horror,0,14,18,0,0,0-20000,2.79,na
2105,522740,Oh My Godheads,2017-12-05,1,Titutitech,Square Enix,windows,0,Single-player;Multi-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards,Action,Action;4 Player Local;Local Co-Op,17,10,2,0,0,0-20000,10.99,na
2106,522880,PSYCHO-PASS: Mandatory Happiness,2017-04-24,1,MAGES. Inc.;5pb.,"NIS America, Inc.",windows,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure,Anime;Adventure;Visual Novel,36,39,4,0,0,0-20000,24.99,na
2107,523000,Princess Maker 2 Refine,2016-09-28,1,"CFK Co., Ltd.","CFK Co., Ltd.",windows,0,Single-player;Steam Achievements;Steam Trading Cards,Simulation,Simulation;Multiple Endings;RPG,162,530,49,0,0,20000-50000,14.99,na
2108,523720,Unruly Ghouls,2016-10-19,1,Machete Games LLC,Machete Games LLC,windows,0,Single-player;Steam Achievements;Steam Leaderboards,Action,Action;VR,8,14,0,0,0,0-20000,3.99,na
2109,524690,Bitslap,2016-09-23,1,Comrex AG,Comrex AG,windows,0,Single-player;Steam Achievements;Steam Cloud,Indie,Indie;VR,14,23,0,0,0,0-20000,5.19,na
2110,525040,The Disney Afternoon Collection,2017-04-18,1,Capcom;Digital Eclipse,Capcom,windows,0,Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards,Action,Action;Platformer;Classic,20,249,20,0,0,20000-50000,15.99,na
2111,525240,LOST SPHEAR,2018-01-23,1,Tokyo RPG Factory,Square Enix,windows,7,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,RPG,RPG;JRPG;Turn-Based,50,67,40,0,0,0-20000,34.99,na
2112,525480,.hack//G.U. Last Recode,2017-11-03,1,CyberConnect2,BANDAI NAMCO Entertainment,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,RPG,RPG;Anime;JRPG,52,1138,159,85,85,50000-100000,39.99,na
2113,525700,Birthdays the Beginning / バースデイズ・ザ・ビギニング,2017-05-09,1,Arc System Works;TOYBOX Inc.,"NIS America, Inc.",windows,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Simulation,Simulation;Sandbox;God Game,43,258,225,0,0,20000-50000,34.99,na
2114,525950,JUST BAT (VR CRICKET),2016-09-12,1,Shashitha Kularatna,Life VR,windows,0,Single-player,Sports,Sports;VR,0,9,2,0,0,0-20000,2.89,na
2115,526730,Life of Lon: Chapter 1,2017-06-01,1,Block Interval,Block Interval,windows,0,Single-player,Adventure,Adventure;Puzzle;VR,0,29,8,0,0,20000-50000,0.0,na
2116,526980,Handball 17,2016-11-15,1,Eko Software,Bigben Interactive,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Sports,Sports,22,18,17,0,0,0-20000,29.99,na
2117,527160,Cmoar VR Cinema,2016-09-29,1,10Ants Hill,10Ants Hill,windows,0,Single-player;Full controller support,Simulation,VR;Simulation;Utilities,0,114,53,0,0,0-20000,6.99,na
2118,527270,Atelier Sophie: The Alchemist of the Mysterious Book,2017-02-07,1,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,0,Single-player;Steam Achievements;Partial Controller Support,RPG,Anime;JRPG;RPG,45,1122,145,37,37,50000-100000,24.99,na
2119,527280,Nights of Azure,2017-02-07,1,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,0,Single-player;Steam Achievements;Partial Controller Support,RPG,Anime;RPG;JRPG,49,348,152,60,60,20000-50000,24.99,na
2120,527290,Atelier Firis: The Alchemist and the Mysterious Journey / フィリスのアトリエ ～不思議な旅の錬金術士～,2017-03-07,1,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,0,Single-player;Steam Achievements;Partial Controller Support,RPG,Anime;RPG;JRPG,45,409,89,0,0,20000-50000,49.99,na
2121,527490,EM: Shader Attack,2016-09-29,1,Life Jumb DT,Dagestan Technology,windows,0,Single-player,Indie,Indie;Arcade;Action,0,141,30,231,252,100000-200000,3.19,na
2122,527700,Containment Initiative,2017-04-14,1,Gwyn Games,Gwyn Games,windows,0,Single-player;Multi-player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Cloud,Action,Gore;Action;Zombies,0,74,19,0,0,0-20000,6.99,na
2123,528110,Tennis Elbow Manager,2016-10-14,1,Mana Games,Mana Games,windows;mac,0,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Stats,Sports,Tennis;Sports;Management,41,18,7,0,0,0-20000,15.49,na
2124,528260,TITAN SLAYER,2017-04-27,1,"COLOPL, Inc.","COLOPL, Inc.",windows,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action,Action;VR;Shooter,16,64,14,0,0,0-20000,9.99,na
2125,528270,NEON Ultra,2016-09-30,1,Pixelbark Games,Pixelbark Games,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Action,Action;Shoot 'Em Up;Twin Stick Shooter,20,30,3,0,0,0-20000,2.99,na
2126,528770,Twixel,2016-11-18,1,Caesoose Studios,Self Published,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action,Action;Difficult,18,13,2,0,0,0-20000,1.69,na
2127,528860,Proxy - Ultimate Hacker,2016-10-14,1,Ready Play Games,Ready Play Games,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Simulation,Simulation;Hacking;Puzzle,34,12,1,0,0,0-20000,5.59,na
2128,529090,Violet Haunted,2016-10-21,1,Donnie D. Washington II,Donnie D. Washington II,windows,0,Single-player;Partial Controller Support,RPG,RPG;RPGMaker,0,1,1,0,0,0-20000,0.79,na
2129,529260,Robot Incursion,2016-11-21,1,MobileFusion Apps Ltd,MobileFusion Apps Ltd,windows,0,Single-player;Steam Leaderboards,Action,Action;VR,0,1,1,0,0,0-20000,7.5,na
2130,529420,Crazy Sapper 3D,2016-10-26,1,Aratog LLC,Aratog LLC,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats,Indie,Indie;Casual;Puzzle,45,8,6,0,0,0-20000,3.99,na
2131,529580,Kyurinaga's Revenge,2016-10-25,1,Recotechnology S.L.,Recotechnology S.L.,windows,0,Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Adventure,Adventure;Platformer;3D Platformer,37,9,2,0,0,0-20000,5.59,na
2132,529700,Total Extreme Wrestling 2013,2016-12-02,1,Grey Dog Software,Viva Media,windows,0,Single-player,Sports,Sports;Wrestling;Management,0,29,4,0,0,0-20000,14.99,na
2133,529860,ColecoVision Flashback,2016-10-07,1,AtGames,AtGames,windows,0,Single-player,Casual,Casual;Classic;Retro,0,2,3,0,0,0-20000,14.99,na
2134,529870,Microgons,2017-03-27,1,DOG HOGGLER,DOG HOGGLER,windows,0,Multi-player;Online Multi-Player;Steam Achievements;Steam Trading Cards;Stats,Strategy,Strategy;Turn-Based;Multiplayer,6,37,8,0,0,20000-50000,0.0,na
2135,529890,Maniac Mansion,2017-12-18,1,Lucasfilm Games,Lucasfilm;Disney,windows;mac,0,Single-player;Steam Cloud,Adventure,Adventure;Pixel Graphics;Point & Click,0,38,12,0,0,0-20000,4.79,na
2136,529940,ShowdownVR,2016-09-19,1,Frontseat Studio,Frontseat Studio,windows,0,Single-player;Full controller support,Action,Action;VR,16,4,3,0,0,0-20000,3.99,na
2137,530010,Water Heroes: A Game for Change,2017-03-01,1,Classplash,Classplash,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Indie,Indie;Puzzle;Great Soundtrack,41,2,1,0,0,0-20000,3.99,na
2138,530040,reconquest,2016-12-16,1,StormCube Games,StormCube Games,windows;mac,0,Single-player;Steam Achievements,Strategy,Strategy;RTS;Base-Building,13,112,89,0,0,0-20000,9.29,na
2139,530070,Train Sim World®,2017-03-16,1,Dovetail Games,Dovetail Games - TSW,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Simulation,Simulation;Trains;Realistic,123,1847,883,0,0,100000-200000,44.8,na
2140,530240,Pixel-Warfare: Pro,2016-09-20,1,Angel Iliev Hrisimov,PIXELMAKER-2016 PLTD,windows,0,Online Multi-Player;Includes level editor,Action,Action;FPS;Shooter,0,53,31,0,0,50000-100000,0.79,na
2141,530360,Requiescence,2016-09-22,1,Argent Games,Argent Games,windows;mac;linux,0,Single-player;Steam Cloud,Casual,Casual;Visual Novel;Romance,0,23,1,0,0,0-20000,6.99,na
2142,530370,Warlock's Tower,2017-01-31,1,Midipixel,Whippering,windows;mac,0,Single-player;Steam Achievements;Full controller support,Indie,Indie;Puzzle;Difficult,22,22,1,0,0,0-20000,6.99,na
2143,530510,Manipulated,2017-03-28,1,Wolfray Entertainment,Wolfray Entertainment,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Indie,Indie;Puzzle;2D,8,39,5,0,0,0-20000,2.09,na
2144,530920,Archimedes,2016-10-06,1,Joshua Hughes,Joshua Hughes,windows;mac;linux,0,Single-player;Steam Trading Cards,Indie,Indie;Psychological Horror,0,140,35,87,87,100000-200000,1.99,na
2145,531140,All the Delicate Duplicates,2017-02-17,1,Mez Breeze;Andy Campbell,The Space;One to One Development Trust - Dreaming Methods;Mez Breeze Design,windows,16,Single-player;Partial Controller Support,Indie,Indie;Walking Simulator;Nonlinear,0,34,10,0,0,0-20000,6.99,na
2146,531540,Hidden Dimensions 3,2016-10-12,1,Stijn Van Cauter,Stijn Van Cauter,windows,0,Single-player,Strategy,Strategy;Free to Play;Card Game,87,36,10,0,0,0-20000,0.0,na
2147,532210,Life is Strange 2,2018-09-26,1,DONTNOD Entertainment,Square Enix,windows,18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure,Choices Matter;Story Rich;Adventure,46,4749,950,325,400,100000-200000,6.49,na
2148,532690,Neo ATLAS 1469,2017-02-14,1,ARTDINK,Arc System Works,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Simulation,Simulation;Adventure;Fantasy,43,13,6,0,0,0-20000,22.99,na
2149,532890,Civil War: 1862,2016-10-06,1,HexWar Games,HexWar Games,windows;mac,0,Single-player;Steam Achievements;Steam Cloud,Strategy,Strategy,17,10,7,0,0,0-20000,6.99,na
2150,532920,The Artifact,2017-06-02,1,Colin Wren;Sean Scaplehorn;Wayne Jackson;Jason Mallett,Enigma Games LTD;KISS ltd,windows,0,Single-player;Steam Achievements;Steam Trading Cards,Indie,Indie;Adventure;Puzzle,7,46,21,296,310,20000-50000,6.99,na
2151,533030,Haunted Hotel,2016-10-21,1,Special Bit,Big Fish Games,windows,0,Single-player,Casual,Casual;Hidden Object,0,0,4,0,0,0-20000,4.99,na
2152,533170,Don't Chat With Strangers,2017-01-06,1,Bartosz Bojarowski,Bartosz Bojarowski,windows,0,Single-player;Steam Achievements;Steam Trading Cards,Indie,Indie;Horror;2D,17,41,68,0,0,0-20000,3.99,na
2153,533820,Atonement 2: Ruptured by Despair,2016-10-18,1,Astronomic Games,New Reality Games,windows,0,Single-player;Steam Achievements;Steam Trading Cards,RPG,RPG;RPGMaker,47,84,29,271,244,50000-100000,4.79,na
2154,533960,Scary Humans,2016-10-26,1,Gabhel Games,Gabhel Studios,windows;mac;linux,0,Single-player;Full controller support;Steam Trading Cards;Steam Workshop,Indie,Indie;Survival;Survival Horror,0,6,0,0,0,0-20000,1.99,na
2155,534270,Solitaire 220 Plus,2016-11-04,1,magnussoft,magnussoft,windows,0,Single-player;Steam Cloud,Casual,Casual,0,3,1,0,0,0-20000,6.99,na
2156,534370,Pure Farming 2018,2018-03-13,1,Ice Flames,Techland Publishing,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud,Simulation,Simulation;Open World;Agriculture,50,637,309,0,0,50000-100000,15.49,na
2157,534460,Let Hawaii Happen VR,2016-10-22,1,Framestore VR Studio,Framestore VR Studio,windows,0,Single-player,Simulation,Simulation;VR,0,14,11,0,0,0-20000,0.0,na
2158,534720,Tornuffalo,2016-12-12,1,RealityRig,RealityRig,windows,0,Single-player,Action,Action;VR,0,39,3,0,0,0-20000,0.79,na
2159,535190,Chunky Orbits,2016-12-20,1,Don Whitaker,Brain Blinks,windows,0,Single-player;Full controller support;Steam Trading Cards,Simulation,Simulation;VR,0,13,1,0,0,0-20000,1.59,na
2160,535410,Saga of the Void: Admirals,2017-08-02,1,RowlesCorp Studios,Self-Published,windows,0,Single-player;Online Multi-Player;Online Co-op;Cross-Platform Multiplayer,Strategy,Strategy;VR;RTS,0,27,5,0,0,0-20000,5.59,na
2161,535850,Micro Machines World Series,2017-06-29,1,Codemasters,Codemasters,windows;mac;linux,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud,Racing,Racing;Multiplayer;Action,44,111,305,99,99,20000-50000,24.99,na
2162,535890,Stereo Aereo,2016-12-14,1,The Stonebot Studio,Ludus Games,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Leaderboards,Indie,Indie;Retro;Rhythm,28,22,4,0,0,0-20000,2.89,na
2163,535980,Phrase Shift,2016-11-30,1,Hyper Hippo Games,Hyper Hippo Games,windows;mac,0,Single-player;Steam Achievements,Casual,Casual;Puzzle;Word Game,18,33,2,0,0,0-20000,1.99,na
2164,536470,Magnetized,2016-10-16,1,Rocky Hong,Rocky Hong,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Indie,Indie;Action;Minimalist,15,20,0,0,0,0-20000,0.79,na
2165,536560,CHAOS CODE -NEW SIGN OF CATASTROPHE-,2017-03-15,1,FK Digital;Arc System Works,Arc System Works,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action,2D Fighter;Action;Fighting,34,56,12,96,96,0-20000,14.99,na
2166,537020,Legions of Tyrandel,2017-09-22,1,Sleepy Spider Studios,Sleepy Spider Studios,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats,Strategy,Strategy;Indie;Multiplayer,13,4,0,0,0,0-20000,10.99,na
2167,537090,Die for the Empire,2016-10-07,1,NedoStudio,NedoStudio,windows,0,Single-player;Steam Trading Cards,Action,Action;Shoot 'Em Up,0,5,15,273,273,20000-50000,0.79,na
2168,537130,Red Spider: Vengeance,2016-11-25,1,studio wasp,studio wasp,windows;mac,0,Single-player,Adventure,Adventure;Visual Novel,0,13,4,0,0,0-20000,0.0,na
